Date,Latitude,Longitude,Pieces_KM2
2000-11-01,24.65,-59.05,1473
2000-11-01,25.56,-57.13,3240
2000-11-01,26.23,-56.63,7559
2000-11-02,22.1,-58.73,2700
2000-11-02,23.46,-58.83,5400
2000-11-02,23.6,-57.05,31794
2000-11-02,24.66,-56.96,5400
2000-11-03,20.02,-59.28,1963
2000-11-03,20.91,-58.99,2160
2000-11-03,22.21,-57.36,3780
2000-11-03,27.15,-57.56,6479
2000-11-04,17.87,-60.43,0
2000-11-04,19.01,-58.68,0
2000-11-04,19.12,-59.73,0
2000-11-05,16.81,-60.17,2700
2000-11-05,17.86,-59.49,2160
2000-11-08,16.97,-61.91,5940
2000-11-09,13.99,-60.74,0
2000-11-09,15.71,-61.98,0
2000-11-09,16.21,-62.18,491
2000-11-10,13.12,-60.35,0
2000-11-10,13.31,-60.32,0
2000-11-10,13.77,-60.57,0
2000-11-10,14.79,-61.53,2160
2000-11-11,12.32,-60.3,540
2000-11-11,13.74,-61.16,0
2000-11-11,14.19,-60.98,0
2000-11-13,12.9,-61.55,5400
2000-11-30,17.8,-64.98,1620
2000-12-01,16.41,-65.4,0
2000-12-01,16.74,-65.23,1620
2000-12-01,17.26,-65.12,0
2000-12-01,17.37,-65.1,1350
2000-12-02,15.65,-65.51,0
2000-12-02,14.86,-65.75,491
2000-12-02,15.73,-65.04,1080
2000-12-02,15.96,-65.13,0
2000-12-03,14.24,-66.07,600
2000-12-03,14.24,-66.07,540
2000-12-03,15,-65.84,3240
2000-12-03,15.25,-64.48,0
2000-12-03,15.95,-64.6,1080
2000-12-04,15.73,-65.21,0
2000-12-04,13.07,-64.42,1080
2000-12-04,13.2,-64.43,540
2000-12-04,13.57,-64.43,0
2000-12-04,14.27,-64.38,0
2000-12-04,14.94,-65.03,0
2000-12-05,12.68,-64.43,540
2000-12-05,12.74,-64.5,0
2000-12-05,12.81,-64.41,2160
2000-12-05,12.83,-64.41,0
2000-12-05,12.91,-64.39,540
2000-12-05,12.93,-64.9,0
2000-12-05,13.84,-64.9,514
2000-12-05,13.84,-64.9,0
2000-12-06,11.76,-64.91,540
2000-12-06,11.76,-64.91,0
2000-12-06,12.17,-64.46,0
2000-12-06,12.17,-64.56,0
2000-12-06,12.19,-64.44,0
2000-12-06,12.21,-64.42,0
2000-12-06,12.23,-64.41,0
2000-12-07,11.43,-64.6,0
2000-12-08,11.32,-67.08,0
2000-12-08,10.6,-64.64,0
2000-12-09,10.46,-64.66,1620
2000-12-10,10.69,-65.44,0
2000-12-10,10.69,-65.89,0
2000-12-10,14.35,-70.1,720
2000-12-10,14.35,-70.1,540
2000-12-10,14.97,-71.18,0
2000-12-11,15.51,-72.26,540
2000-12-11,15.51,-72.26,0
2000-12-11,15.94,-73.37,10121
2000-12-12,12.05,-67.79,0
2000-12-12,17.24,-74.22,0
2000-12-12,17.24,-74.22,1012
2000-12-12,18.14,-74.58,540
2000-12-13,18.47,-75.09,6075
2000-12-13,18.47,-75.09,1620
2000-12-16,12.21,-68.47,21598
2000-12-17,13.09,-69.5,0
2000-12-18,14.19,-71.09,0
2000-12-18,14.92,-71.71,0
2000-12-19,15.28,-72.43,0
2000-12-19,15.38,-72.43,540
2000-12-19,15.38,-72.43,0
2000-12-19,15.58,-72.87,1661
2000-12-19,18.96,-76.96,3240
2000-12-19,19.11,-76.56,0
2000-12-19,19.11,-76.56,1620
2000-12-20,16.1,-73.79,540
2000-12-20,16.53,-76.7,0
2000-12-20,18.69,-78.41,0
2000-12-20,18.78,-77.71,28348
2000-12-20,18.78,-77.71,13499
2000-12-21,16.79,-76.84,0
2000-12-21,16.89,-76.7,0
2000-12-21,17,-75.54,540
2000-12-21,17.01,-76.54,0
2000-12-21,17.16,-76.39,0
2000-12-21,17.47,-79.6,1620
2000-12-21,18.04,-78.86,7559
2000-12-21,18.04,-78.86,2700
2000-12-22,17.15,-80.35,0
2000-12-22,16.82,-81.21,0
2000-12-22,16.87,-77.07,0
2000-12-22,16.89,-76.98,0
2000-12-22,16.93,-77.19,540
2000-12-23,16.67,-82.49,1620
2000-12-23,17.53,-77.98,540
2000-12-23,18.25,-78.69,1080
2000-12-23,18.59,-78.87,3240
2000-12-24,16.53,-82.99,0
2000-12-24,16.58,-83.22,5400
2000-12-25,16.41,-84.65,540
2000-12-25,16.41,-84.65,2160
2001-01-04,24.6,-83.67,0
2001-01-16,24.38,-82.53,0
2001-01-17,24.03,-82.82,0
2001-01-17,24.55,-82.92,0
2001-01-28,24.4,-81.97,18898
2001-01-29,24.38,-82.71,3436
2001-01-29,24.91,-82.62,0
2001-01-30,24.44,-82.89,2400
2001-01-30,24.48,-83.17,89928
2001-01-31,23.87,-82.9,0
2001-01-31,23.88,-82.65,5400
2001-02-11,24.42,-81.8,0
2001-02-12,24.08,-81.1,3240
2001-02-13,24.19,-80.66,0
2001-02-13,24.63,-80.36,491
2001-02-13,24.76,-80.07,540
2001-02-14,25.01,-80.01,0
2001-02-14,25.31,-79.78,540
2001-02-14,25.31,-79.78,0
2001-02-14,26.28,-79.76,4320
2001-02-15,27.43,-79.8,0
2001-02-15,27.85,-79.3,0
2001-02-16,25.4,-76.1,1080
2001-02-16,25.71,-77.17,3240
2001-02-16,25.71,-77.17,3780
2001-02-16,27.48,-77.71,3979
2001-02-17,24.91,-74.74,540
2001-02-17,27.26,-75.3,16874
2001-02-17,27.64,-76.53,1800
2001-02-18,22.47,-74.47,2700
2001-02-18,23.33,-74.8,0
2001-02-18,26.49,-73.53,4860
2001-02-18,26.76,-74.1,5401
2001-02-19,20.64,-73.66,0
2001-02-19,21.15,-73.97,540
2001-02-20,19.82,-74.67,540
2001-02-20,20.03,-73.75,0
2001-02-20,23.17,-69.92,5400
2001-02-20,24.03,-70.74,0
2001-02-21,19.82,-75.51,0
2001-02-21,21.12,-69.31,0
2001-02-21,22.1,-69.2,2160
2001-02-22,20.15,-68.87,1080
2001-02-25,17.84,-76.07,1620
2001-02-25,18.47,-76.03,5400
2001-02-26,17.46,-77.06,1620
2001-02-26,17.79,-76.27,540
2001-02-26,19.94,-69.75,2571
2001-02-27,17.24,-77.53,1080
2001-02-28,17,-78.15,0
2001-02-28,17.17,-79.1,3780
2001-02-28,17.26,-78.5,0
2001-03-01,16.86,-80.17,2700
2001-03-01,17.03,-79.66,0
2001-03-01,20.42,-70.15,491
2001-03-02,16.7,-80.39,0
2001-03-02,16.77,-81.14,0
2001-03-02,20.23,-71.02,1800
2001-03-02,20.24,-71.71,9719
2001-03-03,16.95,-82.05,540
2001-03-03,16.95,-83.16,0
2001-03-03,20.39,-72.69,6479
2001-03-03,20.53,-73.21,6479
2001-03-04,20.14,-73.2,0
2001-03-04,20.17,-73.56,3374
2001-03-05,18.75,-74.7,2700
2001-03-05,19.38,-74.09,0
2001-03-06,16.47,-86,0
2001-03-06,16.83,-85.34,0
2001-03-06,18.5,-75.95,7019
2001-03-06,18.73,-75.58,0
2001-03-07,18.45,-76.28,466
2001-03-07,18.65,-76.93,0
2001-03-08,18.76,-77.48,1800
2001-03-08,19.04,-78.39,2160
2001-03-09,19.59,-79.14,4050
2001-03-09,19.73,-79.26,771
2001-03-11,16.54,-86.05,1620
2001-03-11,17.79,-85.87,540
2001-03-12,18.97,-85.53,2250
2001-03-12,20.01,-85.08,3780
2001-03-13,21.21,-84.68,2160
2001-03-14,21.39,-81.96,5400
2001-03-14,21.54,-81.02,0
2001-03-14,22.93,-84.85,1080
2001-03-14,23.5,-84.06,2161
2001-03-15,24.21,-83.28,540
2001-03-16,22.21,-85.26,0
2001-03-16,23.21,-84.21,0
2001-03-16,23.6,-83.7,7799
2001-03-17,24.22,-83.18,0
2001-03-18,23.78,-83.14,1620
2001-03-18,24.08,-82.67,0
2001-03-18,24.11,-83.36,318
2001-03-19,24.33,-82.07,4320
2001-03-20,23.88,-82.09,5940
2001-03-20,24.18,-81.8,540
2001-03-28,24.53,-81.81,2160
2001-03-30,24.14,-81.35,982
2001-03-30,24.76,-80.24,0
2001-03-30,25.44,-79.68,0
2001-03-31,25.89,-79.54,3600
2001-03-31,26.95,-79.41,4860
2001-03-31,27.09,-79.73,0
2001-04-01,28.07,-78.73,0
2001-04-01,28.09,-79.97,2160
2001-04-02,28.91,-78.58,0
2001-04-02,28.93,-78.61,0
2001-04-02,28.98,-77.98,491
2001-04-02,29.37,-77.36,0
2001-04-03,29.14,-79.32,0
2001-04-03,29.67,-76.44,16975
2001-04-03,29.86,-76.26,61188
2001-04-04,30.43,-78.7,1080
2001-04-04,31.23,-75.71,1620
2001-04-05,29.2,-77.6,0
2001-04-05,29.86,-77.94,514
2001-04-05,30.65,-74.15,23303
2001-04-05,31.09,-74.71,0
2001-04-06,29.75,-77.4,0
2001-04-06,30.32,-73.56,491
2001-04-06,30.39,-72.88,58315
2001-04-06,30.61,-76.7,50216
2001-04-07,30.61,-72.14,540
2001-04-07,30.66,-71.47,17860
2001-04-07,31.09,-73.8,6479
2001-04-08,31.05,-70.44,5890
2001-04-08,31.09,-72.85,1620
2001-04-08,31.25,-69.43,23466
2001-04-08,31.26,-71.5,33477
2001-04-08,31.45,-68.55,53996
2001-04-08,31.54,-70.12,15659
2001-04-09,31.58,-69.8,34557
2001-04-09,31.74,-68.55,13499
2001-04-09,31.76,-67.43,38825
2001-04-09,31.8,-68.17,9719
2001-04-10,32.01,-66.6,10028
2001-04-10,32.03,-66.94,1080
2001-04-10,32.07,-65.53,1600
2001-04-14,29.93,-61.81,8639
2001-04-14,31.42,-64.08,0
2001-04-14,31.85,-63.97,3240
2001-04-14,31.92,-64.41,0
2001-04-15,29.32,-61.35,9719
2001-04-15,30.46,-65.92,25378
2001-04-15,30.86,-64.83,0
2001-04-16,27.9,-61.37,78834
2001-04-16,28.72,-61.33,173236
2001-04-16,29.63,-65.48,10124
2001-04-16,30.1,-65.85,12959
2001-04-17,26.29,-59.99,72354
2001-04-17,27.52,-60.91,7559
2001-04-17,28.77,-64.96,7476
2001-04-17,29.27,-65.24,6599
2001-04-18,25.24,-59.91,11339
2001-04-18,25.7,-59.81,7199
2001-04-18,28.74,-65.99,9899
2001-04-18,28.99,-66.56,12151
2001-04-19,23.37,-60.6,5400
2001-04-19,23.75,-60.42,4860
2001-04-19,27.51,-69.33,2250
2001-04-19,27.98,-68.3,1157
2001-04-19,28.58,-67.29,3375
2001-04-20,21.4,-60.73,5940
2001-04-20,22.59,-60.57,1620
2001-04-20,26.57,-71.36,1543
2001-04-20,26.9,-70.35,1800
2001-04-21,19.25,-61.03,3240
2001-04-21,20.79,-60.83,0
2001-04-21,25.18,-73.35,0
2001-04-21,26.12,-72.54,5625
2001-04-22,17.82,-61.39,0
2001-04-23,16.98,-61.87,540
2001-04-25,17.16,-62.73,0
2001-05-01,31.01,-78.76,0
2001-05-01,18.34,-64.09,540
2001-05-02,18.72,-64.64,540
2001-05-12,18.6,-64.94,568
2001-05-13,19.83,-65.17,0
2001-05-13,19.06,-65.01,720
2001-05-13,19.06,-65.01,0
2001-05-14,20.53,-65.44,1800
2001-05-14,20.53,-65.44,3600
2001-05-14,21.04,-65.5,19798
2001-05-15,21.34,-65.65,3240
2001-05-15,21.34,-65.65,4860
2001-05-15,21.53,-65.82,89093
2001-05-15,21.53,-65.82,16199
2001-05-16,22.12,-65.82,0
2001-05-16,22.6,-65.95,1620
2001-05-16,22.6,-65.95,0
2001-05-17,23.59,-65.74,12342
2001-05-17,23.59,-65.74,10124
2001-05-17,24.33,-65.69,44996
2001-05-18,24.84,-65.48,1080
2001-05-18,24.84,-65.48,2700
2001-05-18,25.64,-65.28,6599
2001-05-18,25.64,-65.28,23507
2001-05-19,26.29,-65.15,18898
2001-05-19,26.29,-65.15,21058
2001-05-19,26.97,-65.18,98921
2001-05-20,27.46,-65.12,7559
2001-05-20,27.46,-65.12,50996
2001-05-20,28.25,-64.89,8099
2001-05-20,28.25,-64.89,100972
2001-05-21,29.13,-64.94,10799
2001-05-21,29.13,-64.94,7559
2001-05-21,29.79,-64.82,50154
2001-05-21,29.79,-64.82,33477
2001-05-22,30.48,-64.89,3600
2001-05-22,30.48,-64.89,10799
2001-05-22,31.96,-65.11,7019
2001-05-27,33.25,-64.64,26323
2001-05-28,33.25,-64.64,2700
2001-05-28,33.64,-64.9,174136
2001-05-28,33.64,-64.9,100432
2001-05-29,34.22,-65.34,0
2001-05-29,34.22,-65.34,8639
2001-05-29,35.01,-65.75,3780
2001-05-31,37.82,-65.23,0
2001-06-02,40.3,-63.81,4800
2001-06-02,40.3,-63.81,1800
2001-06-02,40.5,-64.07,9449
2001-06-02,40.5,-64.07,4628
2001-06-03,41.39,-64.07,771
2001-06-03,41.39,-64.07,0
2001-06-09,43.11,-64.37,2700
2001-06-09,43.11,-64.37,2492
2001-06-09,43.61,-63.71,6749
2001-06-09,43.61,-63.71,7714
2001-06-18,41.38,-70.88,540
2001-06-19,40.78,-69.15,0
2001-06-19,40.91,-70.25,0
2001-06-20,40.73,-68.22,4320
2001-06-21,40.33,-67.69,540
2001-06-22,39.99,-67.57,0
2001-06-22,40.16,-67.42,540
2001-06-23,38.7,-67.34,0
2001-06-23,39.07,-68.03,1620
2001-06-23,39.4,-68.14,0
2001-06-25,38.56,-66.97,0
2001-06-26,37.61,-64.38,0
2001-06-26,38.36,-64.68,5400
2001-06-27,36.23,-64.41,1543
2001-06-27,37.23,-64.5,9447
2001-06-27,40.99,-70.85,4908
2001-06-28,35.13,-64.06,0
2001-06-28,40.24,-69.85,540
2001-06-28,40.77,-70.34,0
2001-06-29,32.2,-65.57,0
2001-06-29,32.59,-65.55,56156
2001-06-29,33.52,-65.08,772
2001-07-01,32.04,-65.17,0
2001-07-06,33.28,-65.15,0
2001-07-06,34.56,-66.13,7559
2001-07-07,35.71,-67.12,8099
2001-07-07,35.9,-67.25,62545
2001-07-10,41.89,-70.26,625
2001-07-10,42.18,-70.33,0
2001-07-11,39.89,-69.25,0
2001-07-11,40.23,-70.38,0
2001-07-11,43.53,-69.57,0
2001-07-12,40.87,-70.75,1440
2001-07-12,42.78,-69.82,0
2001-07-13,40.86,-68.65,3240
2001-07-13,41.36,-68.56,0
2001-07-15,41.11,-71.15,2160
2001-07-23,42.22,-70.26,0
2001-07-24,41.94,-67.21,0
2001-07-25,41.09,-64.38,0
2001-07-26,42.08,-63.42,600
2001-07-26,42.59,-62.44,0
2001-07-27,42.93,-61.4,1350
2001-07-27,43.14,-60.68,5400
2001-07-27,43.39,-60.24,0
2001-07-28,43.53,-59.79,0
2001-07-30,45.28,-58.22,19978
2001-07-31,46.07,-57.29,10799
2001-07-31,46.52,-56.63,3991
2001-08-05,46.74,-57.59,771
2001-08-06,45.52,-58.62,0
2001-08-06,46.2,-58.98,2160
2001-08-07,44.95,-58.42,4418
2001-08-08,45.58,-60.29,0
2001-08-09,44.64,-62.69,0
2001-08-09,44.96,-61.25,0
2001-08-11,44.35,-63.62,600
2001-08-12,41.85,-70.39,0
2001-08-12,42.29,-70.23,0
2001-08-12,43.27,-65.33,0
2001-08-12,44.2,-64.07,0
2001-08-13,42.34,-70.34,8639
2001-08-13,42.49,-69.48,0
2001-08-14,42.12,-68.59,540
2001-08-14,42.32,-69.02,0
2001-08-14,43.42,-68.29,0
2001-08-15,43.34,-70.08,0
2001-09-05,40.26,-70.26,0
2001-09-05,41,-70.81,0
2001-09-06,39.84,-68.3,1200
2001-09-06,39.95,-69.02,0
2001-09-07,40.31,-68.21,2025
2001-09-08,42.58,-69.43,5940
2001-10-12,30.6,-117.47,0
2001-10-12,31.54,-117.18,5940
2001-10-12,32.42,-117.18,4320
2001-10-14,29.1,-117.18,0
2001-10-15,27.8,-115.88,540
2001-10-15,28.54,-116.09,0
2001-10-15,40.78,-70.45,0
2001-10-15,41.13,-70.69,0
2001-10-15,41.13,-70.69,2025
2001-10-16,27.09,-115.61,0
2001-10-17,24.65,-113.28,0
2001-10-17,26.08,-114.91,0
2001-10-18,37.62,-65.65,1080
2001-10-18,37.62,-65.65,0
2001-10-19,23.06,-110.98,540
2001-10-19,36.82,-64.25,9817
2001-10-19,37.28,-64.84,14997
2001-10-19,37.28,-64.84,20243
2001-10-20,22.87,-109.94,2700
2001-10-20,22.97,-110.49,0
2001-10-20,35.68,-64.56,46976
2001-10-20,35.8,-64.54,0
2001-10-21,24.29,-110.11,0
2001-10-21,33.76,-62.64,9901
2001-10-21,34.56,-63.5,13197
2001-10-21,35.33,-64.51,15599
2001-10-21,35.33,-64.51,24298
2001-10-22,33,-62.5,15659
2001-10-22,33.76,-62.64,30238
2001-10-23,31.24,-60.25,15119
2001-10-23,31.63,-60.97,27000
2001-10-23,32.24,-62.17,17819
2001-10-23,32.24,-62.17,19978
2001-10-24,30.49,-59.3,54536
2001-10-25,28.07,-58.82,10259
2001-10-25,29.4,-59.07,26098
2001-10-25,29.4,-59.07,5400
2001-10-26,24.38,-109.17,540
2001-10-26,24.52,-109.92,4320
2001-10-26,26.2,-58.48,113931
2001-10-27,23.28,-107.84,2700
2001-10-27,23.8,-108.52,1080
2001-10-27,24.37,-58.63,15119
2001-10-28,22.47,-107.6,11570
2001-10-28,23.2,-59.39,20617
2001-10-28,23.78,-59.05,1800
2001-10-28,23.78,-59.05,9449
2001-10-29,19.12,-106.06,540
2001-10-29,21.4,-59.45,2160
2001-10-30,17.77,-105.74,540
2001-10-30,18.18,-105.82,540
2001-10-30,19.52,-59.62,3240
2001-10-30,20.41,-59.59,1800
2001-10-31,17.25,-102.62,4320
2001-10-31,17.45,-104.23,0
2001-10-31,17.78,-59.51,1661
2001-10-31,18.63,-59.64,2700
2001-11-01,15,-59.34,540
2001-11-01,15.65,-59.37,2024
2001-11-01,15.78,-98.47,2117
2001-11-01,16.33,-99.24,5400
2001-11-01,16.67,-59.43,540
2001-11-01,17.04,-101.36,0
2001-11-02,14.65,-59.39,1620
2001-11-03,12.99,-60.14,0
2001-11-03,14.11,-59.55,24298
2001-11-03,14.41,-96.5,1620
2001-11-03,15.41,-97.89,0
2001-11-04,12.48,-60.25,0
2001-11-04,13.8,-96.14,0
2001-11-05,11.33,-93.89,0
2001-11-06,10.26,-93.01,1080
2001-11-07,8.7,-92.56,0
2001-11-07,9.43,-92.97,0
2001-11-09,5.59,-87.04,0
2001-11-09,5.89,-87.09,1080
2001-11-09,6.32,-87.77,0
2001-11-09,6.79,-89.24,540
2001-11-13,5.62,-86.96,0
2001-11-14,6.97,-85.93,540
2001-11-14,7.73,-85.75,0
2001-11-15,7.99,-85.51,0
2001-11-15,8.45,-85.33,2160
2001-11-16,9.39,-84.95,0
2001-11-16,9.71,-84.99,0
2001-11-17,16.28,-160.37,0
2001-11-17,17.6,-63.32,2700
2001-11-17,17.64,-63.45,1620
2001-11-28,8.97,-85.23,0
2001-11-28,17.51,-63.67,2700
2001-11-29,6.13,-86.51,1028
2001-11-29,7.34,-87,509
2001-11-29,17.17,-63.07,15300
2001-11-30,5,-87.56,0
2001-11-30,5.97,-86.73,0
2001-11-30,15.98,-62.23,1728
2001-11-30,16.09,-62.17,4860
2001-11-30,16.17,-62.13,0
2001-11-30,16.41,-62.08,2794
2001-11-30,16.67,-62.58,7199
2001-12-01,3.01,-88.1,0
2001-12-01,3.73,-88.07,540
2001-12-02,1.74,-89.06,0
2001-12-02,14.46,-61.18,1080
2001-12-03,1.15,-90.11,0
2001-12-03,1.17,-89.33,0
2001-12-03,13.75,-61.48,1620
2001-12-03,14.48,-61.38,0
2001-12-03,14.52,-61.54,540
2001-12-04,0.07,-89.79,0
2001-12-05,-0.51,-90.08,0
2001-12-08,-0.87,-90.26,0
2001-12-09,-1.21,-90.43,0
2001-12-09,-1.07,-90.84,0
2001-12-09,13.33,-62.24,0
2001-12-10,-1.13,-91.96,0
2001-12-11,-0.98,-93.76,0
2001-12-11,-0.93,-93.02,0
2001-12-11,16.26,-67.54,0
2001-12-12,-1.52,-96,0
2001-12-12,16.51,-69.6,450
2001-12-12,16.96,-70.33,0
2001-12-13,-2.04,-98.44,0
2001-12-13,-1.84,-97.36,0
2001-12-14,-2.33,-100.79,0
2001-12-14,-2.2,-99.82,0
2001-12-14,17.34,-73.36,0
2001-12-15,-2.97,-103.19,0
2001-12-15,-2.53,-101.99,0
2001-12-15,17.57,-74.14,450
2001-12-15,17.83,-74.96,4050
2001-12-16,-4.02,-105.63,0
2001-12-16,-3.54,-104.46,0
2001-12-16,18.45,-76.21,1473
2001-12-17,-4.67,-107.64,0
2001-12-17,-4.44,-106.96,0
2001-12-17,19.03,-77.84,0
2001-12-18,-5.73,-111.21,0
2001-12-18,-4.98,-109.94,0
2001-12-18,-4.83,-109.12,0
2001-12-18,19.71,-79.09,3240
2001-12-18,20.21,-79.82,0
2001-12-19,-5.98,-111.97,2160
2001-12-19,-5.81,-111.29,0
2001-12-19,-5.79,-111.28,0
2001-12-19,-5.78,-111.27,0
2001-12-19,-5.77,-111.26,0
2001-12-19,-5.76,-111.24,0
2001-12-19,-5.73,-111.23,0
2001-12-20,-6.66,-113.9,0
2001-12-20,-6.44,-113.34,0
2001-12-21,-6.99,-115.83,540
2001-12-21,-6.96,-115.09,0
2001-12-22,-7.5,-118.19,0
2001-12-22,-7.39,-117.23,0
2001-12-23,-7.73,-120.06,0
2001-12-23,-7.7,-119.38,0
2001-12-24,-8.23,-122,0
2001-12-24,-7.97,-121.14,0
2001-12-25,-8.53,-123.12,1059
2001-12-26,-8.13,-125.56,0
2001-12-26,-7.92,-124.85,362
2001-12-27,-8.69,-127.47,0
2001-12-27,-8.67,-130.27,0
2001-12-27,-8.56,-126.6,0
2002-01-30,24.39,-83,7559
2002-01-31,24.15,-83.52,540
2002-01-31,24.56,-83.49,36437
2002-02-13,24.41,-81.12,1620
2002-02-14,-16.96,-149.84,0
2002-02-14,-16.32,-149.8,2700
2002-02-14,24.87,-79.9,0
2002-02-14,25.58,-79.81,540
2002-02-15,-16.1,-149.66,1080
2002-02-15,-15.9,-149.55,509
2002-02-15,26,-79.83,0
2002-02-16,-16.11,-148.96,0
2002-02-16,-15.91,-148.58,0
2002-02-16,-15.87,-148.36,535
2002-02-16,-15.84,-148.31,0
2002-02-16,-15.78,-148.31,0
2002-02-17,-15.96,-148.24,0
2002-02-17,-15.54,-148.18,1620
2002-02-17,27.78,-77.14,4320
2002-02-18,-14.74,-147.8,0
2002-02-18,-14.7,-147.8,0
2002-02-18,-14.55,-147.82,0
2002-02-20,-14.61,-146.42,0
2002-02-20,-14.57,-147.24,540
2002-02-20,-14.39,-146.61,540
2002-02-20,24.89,-71.98,30594
2002-02-20,25.28,-72.16,6000
2002-02-21,-14.5,-146.43,1080
2002-02-21,-14.49,-146.49,0
2002-02-21,-14.41,-146.41,1080
2002-02-21,-14,-146.31,0
2002-02-22,-13.65,-145.06,1543
2002-02-23,22.29,-71.93,0
2002-02-23,22.57,-71.64,1620
2002-02-24,-12.69,-142.3,0
2002-02-24,-11.71,-141.93,346
2002-02-24,-11.69,-141.93,0
2002-02-24,-11.66,-141.92,0
2002-02-24,-11.65,-141.91,1080
2002-02-24,22.88,-70.49,1350
2002-02-24,22.93,-69.56,19438
2002-02-25,-11.69,-141.02,0
2002-02-25,-11.54,-141.73,0
2002-02-25,22.42,-68.73,23623
2002-02-26,-11.77,-141.04,0
2002-02-26,20.17,-67.97,31857
2002-02-26,20.97,-68.21,1620
2002-02-27,-10.89,-140.58,0
2002-02-27,-10.06,-140.59,0
2002-02-28,-9.32,-140.27,0
2002-02-28,-8.66,-140.07,0
2002-03-03,19.72,-69.39,26458
2002-03-03,19.79,-70.21,540
2002-03-04,-8.39,-140.52,0
2002-03-04,-8.09,-140.68,0
2002-03-04,-8.01,-140.75,0
2002-03-04,20.57,-71.68,0
2002-03-05,-7.9,-140.71,0
2002-03-05,20.33,-72.71,540
2002-03-06,-4.84,-141.21,0
2002-03-06,-4.02,-141.39,0
2002-03-06,19.03,-74.49,675
2002-03-06,19.32,-73.86,3085
2002-03-07,-2.89,-141.53,0
2002-03-07,18.98,-74.99,12419
2002-03-08,-0.99,-141.84,0
2002-03-08,18.93,-76.75,2160
2002-03-08,19.01,-77.9,1620
2002-03-08,19.26,-78.73,9719
2002-03-09,0.49,-141.9,0
2002-03-09,1.09,-142.01,0
2002-03-09,1.7,-142.15,0
2002-03-09,1.83,-142.29,0
2002-03-09,19.82,-79.6,900
2002-03-10,2.21,-142.56,0
2002-03-11,2.79,-143,0
2002-03-11,3.14,-143.71,0
2002-03-11,3.8,-144,0
2002-03-11,3.83,-143.98,0
2002-03-11,3.85,-143.98,0
2002-03-12,3.78,-144.02,0
2002-03-12,4.99,-144.4,0
2002-03-13,6.02,-144.89,0
2002-03-16,12.33,-149.8,0
2002-03-17,14.55,-150.85,1080
2002-03-18,16.29,-151.6,1080
2002-03-18,24.02,-83.89,0
2002-03-18,24.79,-84.02,1080
2002-03-18,25.14,-84.23,0
2002-03-20,19.86,-154.98,1080
2002-03-21,20.57,-155.54,540
2002-03-30,24.23,-81.59,0
2002-03-30,24.39,-80.84,24973
2002-03-31,25.21,-80.07,0
2002-03-31,26.38,-79.3,0
2002-04-01,20.24,-157.38,7714
2002-04-01,20.85,-157.7,1028
2002-04-01,26.19,-78.32,1080
2002-04-01,26.23,-77.91,10796
2002-04-01,26.42,-79.03,0
2002-04-02,19.09,-156.24,5343
2002-04-02,19.62,-157,3740
2002-04-02,26.16,-77.83,8998
2002-04-03,16.14,-157.92,0
2002-04-03,17.23,-157.24,1714
2002-04-03,18.01,-156.72,2722
2002-04-03,25.27,-77.37,3927
2002-04-03,25.78,-76.18,0
2002-04-03,25.94,-76.49,4500
2002-04-04,14.89,-158.46,1723
2002-04-04,25.48,-76.01,0
2002-04-04,25.49,-75.98,0
2002-04-05,13.22,-159.47,2038
2002-04-05,13.98,-158.97,4860
2002-04-05,24.63,-76.02,0
2002-04-06,11.37,-160.22,519
2002-04-06,12.15,-159.95,1059
2002-04-06,24.01,-73.71,900
2002-04-06,24.14,-74.05,9719
2002-04-06,24.34,-74.52,1620
2002-04-07,8.7,-160.8,600
2002-04-07,9.37,-160.68,900
2002-04-07,10.28,-160.52,0
2002-04-07,23.64,-73.6,5940
2002-04-08,6.98,-160.98,0
2002-04-09,5.76,-161.9,1200
2002-04-09,6.06,-161.56,0
2002-04-11,6.67,-162.95,3115
2002-04-12,7.78,-163.92,0
2002-04-12,8.89,-164.73,0
2002-04-13,9.54,-165.26,0
2002-04-13,10.61,-165.95,491
2002-04-14,11.8,-166.41,0
2002-04-15,14.18,-167.24,0
2002-04-15,14.98,-167.65,0
2002-04-15,18.99,-76.67,540
2002-04-16,16.03,-168.18,0
2002-04-16,16.39,-169.05,0
2002-04-16,18.48,-79.16,772
2002-04-16,18.76,-78.17,0
2002-04-16,18.78,-77.82,3240
2002-04-17,18.39,-80.19,2700
2002-04-17,18.39,-81.18,0
2002-04-18,17.47,-170.01,923
2002-04-18,18.18,-81.92,0
2002-04-18,18.54,-170.6,1080
2002-04-18,19.17,-171.16,0
2002-04-19,17.95,-84.13,569
2002-04-19,18.03,-85.26,1080
2002-04-19,18.1,-83.08,2880
2002-04-19,19.81,-171.91,557
2002-04-20,17.25,-85.62,2699
2002-04-21,16.5,-85.99,0
2002-04-21,23.89,-174.74,545
2002-04-22,26.22,-176.28,11522
2002-04-23,27.55,-177.03,13505
2002-04-24,16.81,-86.02,0
2002-04-25,17.66,-86,5940
2002-04-25,17.74,-86.02,1080
2002-04-30,26.8,-166.54,88785
2002-05-01,26.24,-165.56,2659
2002-05-02,24.29,-83,0
2002-05-02,41.75,-64.24,0
2002-05-03,23.89,-82.04,0
2002-05-03,23.96,-82.13,0
2002-05-13,24.12,-80.76,0
2002-05-13,30.51,-63.43,23218
2002-05-14,25.41,-79.91,3240
2002-05-14,27.66,-79.22,0
